Symbol,Date,Expiry,Option Type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover in Lacs,Premium Turnover in Lacs,Open Int,Change in OI,Underlying Value
NIFTY,6-Jan-17,25-Jan-17,PE,7300,1.8,1.95,1.45,1.6,1.45,1.6,4091,22403.55,5.33,754275,15600,8243.8
NIFTY,6-Jan-17,25-Jan-17,PE,7350,0,0,0,1.3,0,0.05,0,0,0,0,0,8243.8
NIFTY,6-Jan-17,25-Jan-17,PE,7400,2.35,2.7,2.05,2.15,2.05,2.15,4515,25065.95,7.7,868875,-11550,8243.8
NIFTY,6-Jan-17,25-Jan-17,PE,7450,3.65,3.65,3.65,3.65,3.65,3.65,2,11.18,0.01,1125,-75,8243.8
NIFTY,6-Jan-17,25-Jan-17,PE,7500,3.55,3.75,3.1,3.25,3.15,3.25,18007,101335.25,45.87,2933700,-111450,8243.8
NIFTY,6-Jan-17,25-Jan-17,PE,7550,3.95,4,3.25,3.4,3.5,3.4,12,67.99,0.04,17700,600,8243.8
NIFTY,6-Jan-17,25-Jan-17,PE,7600,4.3,4.95,4.05,4.3,4.2,4.3,17828,101679.14,59.54,1784550,-145350,8243.8
NIFTY,6-Jan-17,25-Jan-17,PE,7650,5.5,6.1,5,5.2,5.1,5.2,290,1665.07,1.19,29025,5550,8243.8
NIFTY,6-Jan-17,25-Jan-17,PE,7700,6.2,7.25,5.8,6.3,6.25,6.3,29114,168274.12,140.77,2598075,561525,8243.8
NIFTY,6-Jan-17,25-Jan-17,PE,7750,8.2,9.05,7.35,8.25,8.1,8.25,1589,9245.91,9.85,43950,-54075,8243.8
NIFTY,6-Jan-17,25-Jan-17,PE,7800,11.65,11.8,8.8,10.6,10.5,10.6,46221,270752.61,359.76,3143775,-29925,8243.8
NIFTY,6-Jan-17,25-Jan-17,PE,7850,12.7,14.4,10.75,13.45,12.85,13.45,1139,6716.78,10.91,75750,-9525,8243.8
NIFTY,6-Jan-17,25-Jan-17,PE,7900,18.55,18.6,13.6,17.15,16.9,17.15,71828,426465.01,884.11,3505350,-83700,8243.8
NIFTY,6-Jan-17,25-Jan-17,PE,7950,20.15,23.25,16.9,21.75,21.05,21.75,2330,13928.3,35.68,160200,30750,8243.8
NIFTY,6-Jan-17,25-Jan-17,PE,8000,25.25,29.95,21.25,28.1,27.5,28.1,103002,620030.91,2018.91,6271200,4950,8243.8
NIFTY,6-Jan-17,25-Jan-17,PE,8050,32.2,37.05,26.3,34.55,34.1,34.55,2886,17494.5,70.27,240825,-16725,8243.8
NIFTY,6-Jan-17,25-Jan-17,PE,8100,43.9,47.3,33.25,44.4,43.7,44.4,103243,630375.99,3174.77,4279575,294525,8243.8
NIFTY,6-Jan-17,25-Jan-17,PE,8150,47.95,59.35,41.9,56.4,55,56.4,5422,33350.54,208.57,285000,-23625,8243.8
NIFTY,6-Jan-17,25-Jan-17,PE,8200,62.9,74.5,52.1,70.15,69.5,70.15,165310,1024635.75,7979.25,4594125,195975,8243.8
NIFTY,6-Jan-17,25-Jan-17,PE,8250,84.95,92.85,66.4,88.55,86.5,88.55,9268,57915.79,570.04,233400,15075,8243.8
NIFTY,6-Jan-17,25-Jan-17,PE,8300,97,116.5,82.85,110.7,110,110.7,122841,773983.26,9298.04,2547750,745725,8243.8
NIFTY,6-Jan-17,25-Jan-17,PE,8350,119.85,144.5,105.05,138.2,138.35,138.2,1564,9940.85,146.3,67275,32325,8243.8
NIFTY,6-Jan-17,25-Jan-17,PE,8400,145.1,177.9,130.15,168.75,167.1,168.75,23457,150496.41,2717.31,1330500,138000,8243.8
NIFTY,6-Jan-17,25-Jan-17,PE,8450,181.3,213.05,160.1,208,201.15,208,230,1489.01,31.38,14475,6825,8243.8
NIFTY,6-Jan-17,25-Jan-17,PE,8500,220,255.75,196.5,246.25,245,246.25,5109,33416.82,846.95,781725,-22200,8243.8
NIFTY,6-Jan-17,25-Jan-17,PE,8550,276.65,291.3,269.95,287.5,291.3,287.5,11,72.82,2.28,75,75,8243.8
NIFTY,6-Jan-17,25-Jan-17,PE,8600,298,344.15,280,334.85,331.7,334.85,1724,11521.3,401.5,522825,-29850,8243.8
NIFTY,6-Jan-17,25-Jan-17,PE,8650,0,0,0,193.95,0,390.85,0,0,0,0,0,8243.8
NIFTY,6-Jan-17,25-Jan-17,PE,8700,390,438,371.35,432.5,427.9,432.5,1116,7618.92,337.02,626475,-43125,8243.8
NIFTY,6-Jan-17,25-Jan-17,PE,8750,0,0,0,240.8,0,483.45,0,0,0,0,0,8243.8
NIFTY,6-Jan-17,25-Jan-17,PE,8800,489,535.2,470,526.25,522.8,526.25,796,5547.67,294.07,934875,-3000,8243.8
NIFTY,6-Jan-17,25-Jan-17,PE,8850,0,0,0,691,691,579.45,0,0,0,75,0,8243.8
NIFTY,6-Jan-17,25-Jan-17,PE,8900,588,636.1,568.55,629,629.75,629,1735,12383.89,802.76,530175,-48900,8243.8
NIFTY,6-Jan-17,25-Jan-17,PE,8950,0,0,0,353.2,0,677.45,0,0,0,0,0,8243.8
NIFTY,6-Jan-17,25-Jan-17,PE,9000,694.15,732.9,666,725.5,722.4,725.5,2922,21272.54,1549.04,1873950,-145200,8243.8
NIFTY,6-Jan-17,25-Jan-17,PE,9050,0,0,0,418.25,0,776.4,0,0,0,0,0,8243.8
NIFTY,6-Jan-17,25-Jan-17,PE,9100,778,825.5,767,820.1,819.65,820.1,40,296.9,23.9,175350,-975,8243.8
NIFTY,6-Jan-17,25-Jan-17,PE,9150,0,0,0,488.65,0,875.75,0,0,0,0,0,8243.8
NIFTY,6-Jan-17,25-Jan-17,PE,9200,882.75,931,872.95,925.8,920,925.8,61,462.49,41.59,78300,-2100,8243.8
NIFTY,6-Jan-17,25-Jan-17,PE,9250,0,0,0,564.05,0,975.3,0,0,0,0,0,8243.8
NIFTY,6-Jan-17,25-Jan-17,PE,9300,0,0,0,1030.2,1030.2,1025.1,0,0,0,30600,0,8243.8
NIFTY,6-Jan-17,25-Jan-17,PE,9350,0,0,0,643.65,0,1074.95,0,0,0,0,0,8243.8
NIFTY,6-Jan-17,25-Jan-17,PE,9400,1063,1066.3,1062.5,1065.05,1065.05,1065.05,6,47.09,4.79,31950,-450,8243.8
NIFTY,6-Jan-17,25-Jan-17,PE,9450,0,0,0,727,0,1174.6,0,0,0,0,0,8243.8
NIFTY,6-Jan-17,25-Jan-17,PE,9500,1200,1226.7,1162.2,1221.15,1219,1221.15,123,986.55,110.17,295500,7500,8243.8
NIFTY,6-Jan-17,25-Jan-17,PE,9550,0,0,0,813.5,0,1274.25,0,0,0,0,0,8243.8
NIFTY,9-Jan-17,25-Jan-17,PE,9600,1327,1339.25,1327,1339.25,1339.25,1339.25,2,16.4,2,7050,0,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,9650,0,0,0,902.65,0,1386.7,0,0,0,0,0,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,9700,0,0,0,948.1,0,1436.6,0,0,0,0,0,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,9750,0,0,0,994,0,1486.45,0,0,0,0,0,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,9800,0,0,0,1655.65,1655.65,1536.3,0,0,0,75,0,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,9850,0,0,0,1087.05,0,1586.15,0,0,0,0,0,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,9900,0,0,0,1134.1,0,1636,0,0,0,0,0,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,9950,0,0,0,1181.45,0,1685.9,0,0,0,0,0,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,10000,1726.75,1741,1718.15,1736.9,1734.45,1736.9,77,677.61,100.11,783000,-750,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,10050,0,0,0,1276.9,0,1785.6,0,0,0,0,0,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,10100,0,0,0,1804.25,1804.25,1835.45,0,0,0,3225,0,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,10150,0,0,0,1353.4,0,1885.3,0,0,0,0,0,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,6400,0,0,0,0.3,0.3,0,0,0,0,150,0,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,6450,0,0,0,1.45,0,0,0,0,0,0,0,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,6500,0.5,0.5,0.3,0.35,0.35,0.35,157,765.42,0.04,112800,-8250,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,6550,0,0,0,0.85,0,0,0,0,0,0,0,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,6600,0,0,0,2.6,0,0,0,0,0,0,0,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,6650,0,0,0,3.3,0,0,0,0,0,0,0,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,6700,0,0,0,0.5,0.5,0,0,0,0,375,0,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,6750,0,0,0,5.1,0,0,0,0,0,0,0,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,6800,0,0,0,0.7,0.7,0,0,0,0,3900,0,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,6850,0,0,0,1.9,0,0,0,0,0,0,0,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,6900,0,0,0,0.75,0.75,0,0,0,0,2325,0,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,6950,0,0,0,0.1,0,0,0,0,0,0,0,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,7000,0.85,0.95,0.7,0.75,0.75,0.75,1384,7266.85,0.85,1289925,-8325,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,7050,1.45,1.45,0.55,0.55,0.55,0.55,24,126.91,0.01,75525,1350,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,7100,0.9,1,0.75,0.8,0.8,0.8,680,3621.44,0.44,255225,-17400,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,7150,0,0,0,0.4,0,0,0,0,0,0,0,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,7200,1.2,1.45,1.05,1.2,1.25,1.2,1025,5535.89,0.89,573000,-29325,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,7250,0,0,0,0.7,0,0,0,0,0,0,0,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,7300,1.7,2.05,1.25,1.45,1.4,1.45,2359,12918.19,2.67,748425,-5850,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,7350,0,0,0,1.3,0,0,0,0,0,0,0,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,7400,2,3.5,1.8,1.95,1.85,1.95,3335,18514.33,5.08,886500,17625,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,7450,0,0,0,3.65,3.65,0.05,0,0,0,1125,0,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,7500,3.3,3.45,2.7,2.95,2.8,2.95,13222,74403.65,29.9,2897850,-35850,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,7550,3.3,3.5,3.1,3.45,3.5,3.45,54,305.91,0.13,18975,1275,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,7600,3.9,5.15,3.4,3.85,3.7,3.85,13448,76693.16,39.56,1879500,94950,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,7650,5,5.4,4.35,4.75,4.65,4.75,87,499.48,0.32,28350,-675,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,7700,6.25,6.8,5.3,5.95,5.85,5.95,16021,92594.82,73.54,2521350,-76725,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,7750,7.7,8.75,6.85,7.6,7.5,7.6,378,2199.32,2.19,48825,4875,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,7800,10.4,11.35,8.85,10.05,9.9,10.05,22465,131590.08,169.83,3118425,-25350,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,7850,12.9,13.9,11,12.45,12.4,12.45,907,5348.57,8.61,108000,32250,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,7900,16.85,18.55,14.45,16.35,16.15,16.35,39654,235433.05,483.1,3553200,47850,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,7950,23.7,23.8,18,20.8,20.8,20.8,1338,7998.65,20.82,181800,21600,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,8000,25.65,30.55,23.65,27.1,26.5,27.1,61965,373036.12,1246.12,6678525,407325,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,8050,34.45,37.7,29.8,34.15,33.65,34.15,2087,12653.41,53.15,264825,24000,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,8100,38,48.35,38,44.15,43.25,44.15,58460,357050.74,1906.24,4364175,84600,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,8150,46.15,63.65,46.15,56.3,55.7,56.3,3501,21546.23,146.36,305625,20625,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,8200,66.2,76.75,63.2,72,71,72,108736,674478.78,5752.38,4691250,97125,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,8250,82.95,96.6,81.6,90.9,89.9,90.9,6920,43281.97,464.47,286350,52950,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,8300,107,121.85,102.65,115.05,114.15,115.05,61658,389031.66,5210.61,2661525,113775,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,8350,142.8,151,132.75,144.6,142.45,144.6,666,4241.92,71.1,73725,6450,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,8400,167.3,186,161.4,178.95,178,178.95,8920,57366.29,1170.29,1338975,8475,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,8450,217.75,220,202.7,216.2,217.7,216.2,38,246.96,6.14,15225,750,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,8500,242.5,267.25,242.1,259.15,257.9,259.15,1761,11562.49,336.11,776850,-4875,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,8550,0,0,0,287.5,291.3,306.9,0,0,0,75,0,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,8600,347.45,360,334.75,351.4,345.75,351.4,2189,14688.91,569.86,473550,-49275,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,8650,0,0,0,193.95,0,397.25,0,0,0,0,0,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,8700,436,460,430,447.15,446.3,447.15,1508,10341.98,502.28,565200,-61275,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,8750,0,0,0,240.8,0,492.4,0,0,0,0,0,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,8800,531.5,549.5,528.8,545.45,545.35,545.45,1065,7459.38,430.38,879525,-55350,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,8850,0,0,0,691,691,590.15,0,0,0,75,0,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,8900,636.3,651.15,627.85,646.5,649.05,646.5,1224,8757.13,586.93,450675,-79500,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,8950,0,0,0,353.2,0,689.1,0,0,0,0,0,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,9000,732.85,751,726.6,744.55,743.15,744.55,2234,16321,1241.5,1748325,-125625,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,9050,0,0,0,418.25,0,788.55,0,0,0,0,0,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,9100,828.7,845,826.7,844.65,845,844.65,21,156.44,13.12,175575,225,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,9150,0,0,0,488.65,0,888.15,0,0,0,0,0,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,9200,932,936,932,935.5,936,935.5,5,38,3.5,78225,-75,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,9250,0,0,0,564.05,0,987.85,0,0,0,0,0,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,9300,0,0,0,1030.2,1030.2,1037.7,0,0,0,30600,0,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,9350,0,0,0,643.65,0,1087.55,0,0,0,0,0,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,9400,0,0,0,1065.05,1065.05,1137.45,0,0,0,31950,0,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,9450,0,0,0,727,0,1187.3,0,0,0,0,0,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,9500,1236,1245.55,1224.05,1241.05,1243,1241.05,47,378.31,43.43,293025,-2475,8236.05
NIFTY,9-Jan-17,25-Jan-17,PE,9550,0,0,0,813.5,0,1287,0,0,0,0,0,8236.05
NIFTY,10-Jan-17,25-Jan-17,PE,9600,1289.7,1289.7,1289.4,1289.55,1289.4,1289.55,2,16.33,1.93,7050,0,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,9650,0,0,0,902.65,0,1335.95,0,0,0,0,0,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,9700,0,0,0,948.1,0,1385.8,0,0,0,0,0,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,9750,0,0,0,994,0,1435.7,0,0,0,0,0,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,9800,0,0,0,1655.65,1655.65,1485.55,0,0,0,75,0,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,9850,0,0,0,1087.05,0,1535.45,0,0,0,0,0,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,9900,0,0,0,1134.1,0,1585.3,0,0,0,0,0,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,9950,0,0,0,1181.45,0,1635.15,0,0,0,0,0,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,10000,1719,1721,1689.15,1694.45,1690,1694.45,140,1228.58,178.58,784650,1650,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,10050,0,0,0,1276.9,0,1734.9,0,0,0,0,0,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,10100,1801,1801,1801,1801,1801,1801,1,8.93,1.35,3225,0,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,10150,0,0,0,1353.4,0,1834.65,0,0,0,0,0,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,6400,0,0,0,0.3,0.3,0,0,0,0,150,0,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,6450,0,0,0,1.45,0,0,0,0,0,0,0,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,6500,0.35,0.35,0.2,0.25,0.3,0.25,183,892.16,0.04,105375,-7425,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,6550,0,0,0,0.85,0,0,0,0,0,0,0,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,6600,0,0,0,2.6,0,0,0,0,0,0,0,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,6650,0,0,0,3.3,0,0,0,0,0,0,0,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,6700,0,0,0,0.5,0.5,0,0,0,0,375,0,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,6750,0,0,0,5.1,0,0,0,0,0,0,0,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,6800,0,0,0,0.7,0.7,0,0,0,0,3900,0,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,6850,0,0,0,1.9,0,0,0,0,0,0,0,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,6900,0.6,0.7,0.6,0.65,0.7,0.65,19,98.33,0.01,900,-1425,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,6950,0,0,0,0.1,0,0,0,0,0,0,0,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,7000,0.65,0.7,0.6,0.65,0.6,0.65,1013,5318.76,0.51,1246050,-43875,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,7050,0.9,0.9,0.5,0.75,0.75,0.75,20,105.76,0.01,74325,-1200,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,7100,0.65,0.8,0.6,0.65,0.6,0.65,953,5075.21,0.49,250500,-4725,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,7150,0,0,0,0.4,0,0,0,0,0,0,0,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,7200,1.05,1.2,1,1.05,1.1,1.05,1373,7415.32,1.12,575400,2400,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,7250,0,0,0,0.7,0,0,0,0,0,0,0,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,7300,1.1,1.45,1,1.1,1.05,1.1,2823,15458.54,2.61,722400,-26025,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,7350,0,0,0,1.3,0,0,0,0,0,0,0,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,7400,1.5,1.85,1.3,1.55,1.5,1.55,2914,16176.18,3.48,895050,8550,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,7450,0,0,0,3.65,3.65,0.05,0,0,0,1125,0,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,7500,2.5,2.5,2.05,2.2,2.1,2.2,14741,82942.65,24.53,2713350,-184500,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,7550,2.95,2.95,2.15,2.4,2.15,2.4,352,1993.85,0.65,30225,11250,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,7600,3.05,3.15,2.6,2.7,2.6,2.7,14532,82862.81,30.41,1759725,-119775,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,7650,3.45,3.7,2.35,3.25,3.3,3.25,214,1228.37,0.54,28800,450,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,7700,5.7,5.7,3.75,3.9,3.75,3.9,20109,116192.45,62.98,2561100,39750,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,7750,6,6.25,4.5,5,4.65,5,391,2274.28,1.59,44850,-3975,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,7800,8.7,8.75,5.95,6.35,6.1,6.35,30485,178497.37,160.12,3189000,70575,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,7850,10.4,10.6,7.4,7.95,7.4,7.95,1310,7721.24,8.62,125625,17625,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,7900,14.1,14.2,9.8,10.5,9.9,10.5,45523,270117.76,393.98,3401175,-152025,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,7950,20,20,12.5,13.6,12.5,13.6,1421,8488.62,15.9,180000,-1800,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,8000,24,24,16.5,17.65,16.85,17.65,95461,574168.71,1402.71,6620700,-57825,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,8050,28.9,30.25,22,23.05,22.25,23.05,4345,26313.6,80.67,247425,-17400,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,8100,38.05,39.3,28.65,30.25,29,30.25,79150,482783.09,1946.84,4584975,220800,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,8150,49.35,49.9,37.25,39.5,37.3,39.5,7560,46454.14,243.64,331275,25650,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,8200,62.9,64.4,49,51.7,49.8,51.7,126252,781686.42,5236.62,4727700,36450,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,8250,79.8,81.75,65.4,67.45,65.55,67.45,8584,53575.06,461.56,353850,67500,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,8300,104.4,106.9,84.65,87.45,85,87.45,85424,537677.34,5912.94,2983050,321525,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,8350,130.2,132.4,110,112.75,110,112.75,522,3315.59,46.57,77475,3750,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,8400,167.2,167.2,139.35,143.1,142.9,143.1,11095,71145.6,1247.1,1368225,29250,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,8450,189,194,171.85,176.65,171.85,176.65,38,246.15,5.32,15000,-225,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,8500,240.05,241.6,214,219.55,214.55,219.55,3824,25026.12,648.12,782400,5550,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,8550,274.35,279.3,261.4,266.15,279.3,266.15,5,33.07,1,225,150,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,8600,332.65,332.65,302,305.9,303.3,305.9,1302,8705.86,307.96,468975,-4575,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,8650,0,0,0,193.95,0,348.75,0,0,0,0,0,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,8700,428.2,428.2,400,403.2,400,403.2,470,3211.87,145.12,555450,-9750,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,8750,0,0,0,240.8,0,442.5,0,0,0,0,0,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,8800,528.9,528.9,500.85,506.75,501,506.75,3382,23619.96,1298.76,660675,-218850,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,8850,0,0,0,691,691,539.6,0,0,0,75,0,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,8900,627.05,627.05,598.05,600.4,600,600.4,208,1483.54,95.14,443250,-7425,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,8950,0,0,0,353.2,0,638.3,0,0,0,0,0,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,9000,720.05,720.05,696.05,701.35,696.05,701.35,353,2570.21,187.46,1742250,-6075,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,9050,0,0,0,418.25,0,737.7,0,0,0,0,0,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,9100,820,820,795.75,796.15,796.2,796.15,24,178.3,14.5,174825,-750,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,9150,0,0,0,488.65,0,837.3,0,0,0,0,0,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,9200,915,915,892,902.25,893.1,902.25,22,166.7,14.9,77100,-1125,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,9250,0,0,0,564.05,0,937,0,0,0,0,0,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,9300,0,0,0,1030.2,1030.2,986.9,0,0,0,30600,0,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,9350,0,0,0,643.65,0,1036.75,0,0,0,0,0,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,9400,0,0,0,1065.05,1065.05,1086.6,0,0,0,31950,0,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,9450,0,0,0,727,0,1136.5,0,0,0,0,0,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,9500,1215,1216,1195.1,1197.85,1195.1,1197.85,18,144.52,16.27,292725,-300,8288.6
NIFTY,10-Jan-17,25-Jan-17,PE,9550,0,0,0,813.5,0,1236.2,0,0,0,0,0,8288.6
NIFTY,11-Jan-17,25-Jan-17,PE,9600,1240,1240,1216.85,1225.35,1225.35,1225.35,8,64.98,7.38,6825,-225,8380.65
NIFTY,11-Jan-17,25-Jan-17,PE,9650,0,0,0,902.65,0,1245.6,0,0,0,0,0,8380.65
NIFTY,11-Jan-17,25-Jan-17,PE,9700,0,0,0,948.1,0,1295.5,0,0,0,0,0,8380.65
NIFTY,11-Jan-17,25-Jan-17,PE,9750,0,0,0,994,0,1345.35,0,0,0,0,0,8380.65
NIFTY,11-Jan-17,25-Jan-17,PE,9800,0,0,0,1655.65,1655.65,1395.25,0,0,0,75,0,8380.65
NIFTY,11-Jan-17,25-Jan-17,PE,9850,0,0,0,1087.05,0,1445.1,0,0,0,0,0,8380.65
NIFTY,11-Jan-17,25-Jan-17,PE,9900,0,0,0,1134.1,0,1495,0,0,0,0,0,8380.65
NIFTY,11-Jan-17,25-Jan-17,PE,9950,0,0,0,1181.45,0,1544.85,0,0,0,0,0,8380.65
